station_id,legacy_id,name,lat,lon,capacity
1990029911253170300,24338,Wallace St & Pershing Rd,41.82339,-87.64118,16
a3a3a7b4-a135-11e9-9cda-0a87ae2ba916,13163,Morgan St & 18th St,41.858086,-87.651073,15
a3b3820c-a135-11e9-9cda-0a87ae2ba916,KP1705001026,LaSalle Dr & Huron St,41.894877,-87.632326,19
a3ac83bc-a135-11e9-9cda-0a87ae2ba916,15442,Ashland Ave & Archer Ave,41.83920868403,-87.6656098589,15
1936566008041245278,24149,Sacramento Ave & Lunt Ave,42.0082,-87.70461,11
1890603435601779460,23170,Marmora Ave & Belmont Ave,41.9382897,-87.7737692,15
a3aca790-a135-11e9-9cda-0a87ae2ba916,15664,Artesian Ave & Hubbard St,41.8895,-87.688257,27
a3b310ac-a135-11e9-9cda-0a87ae2ba916,605,University Library (NU),42.052939,-87.673447,15
a3a6054c-a135-11e9-9cda-0a87ae2ba916,TA1307000115,Clybourn Ave & Division St,41.904613,-87.640552,15
1989626448622643348,24250,Rockwell St & 47th St,41.80853,-87.68942,15
a3ad42c3-a135-11e9-9cda-0a87ae2ba916,KA1503000051,Halsted St & 47th Pl,41.80813391481,-87.6456165545,11
1929121521556988340,23164,Grace St & Central Ave,41.9495327,-87.7672648,15
a3a41526-a135-11e9-9cda-0a87ae2ba916,13022,Streeter Dr & Grand Ave,41.892278,-87.612043,43
a3b2f698-a135-11e9-9cda-0a87ae2ba916,600,Dodge Ave & Church St,42.048308,-87.698224,15
a3af5804-a135-11e9-9cda-0a87ae2ba916,RP-006,Ridge Blvd & Touhy Ave,42.01213227742,-87.6829126443,11
a3a5c440-a135-11e9-9cda-0a87ae2ba916,13128,Clark St & North Ave,41.911974,-87.631942,15
a3b2b92c-a135-11e9-9cda-0a87ae2ba916,588,South Chicago Ave & 83rd St,41.743921,-87.575225,11
c4040b17-88bd-40ab-9aae-2655d6771580,20235,Greenwood Ave & 91st St,41.728264268162725,-87.59729862213135,15
6fd280b0-74de-4a89-947d-3be40afa079c,20212,Altgeld Gardens,41.656665529673724,-87.59880065917969,15
a3a7d279-a135-11e9-9cda-0a87ae2ba916,TA1308000014,Normal Ave & Archer Ave,41.849527,-87.640591,11
a3b02ef1-a135-11e9-9cda-0a87ae2ba916,15652,Central Park Ave & North Ave,41.90965687563,-87.7166319516,15
1945195755748241796,24135,Homan Ave & 77th St,41.75374,-87.70751,15
a3aaca0e-a135-11e9-9cda-0a87ae2ba916,TA1309000050,Lincoln Ave & Addison St,41.946176,-87.673308,19
a3a62025-a135-11e9-9cda-0a87ae2ba916,13193,Larrabee St & Webster Ave,41.921822,-87.64414,19
1754781885939323186,653B,Stony Island Ave & 63rd St,41.780506,-87.586853,11
a3b1efd6-a135-11e9-9cda-0a87ae2ba916,549,Marshfield Ave & 44th St,41.81385,-87.66639,11
a3b377cb-a135-11e9-9cda-0a87ae2ba916,E011,Dodge Ave & Main St,42.03463185161588,-87.69918769598006,15
a3b2e20c-a135-11e9-9cda-0a87ae2ba916,596,Benson Ave & Church St,42.048214,-87.683485,15
8995498f-1209-4b06-9317-01cd695b3b61,RN-,Franklin St & Illinois St,41.89102331025185,-87.63547986745834,11
1965904499533560722,24376,University Ave & 65th St,41.77694,-87.59842,11
1927677528601722888,21375,Long Ave & North Ave,41.9092147,-87.7609189,15
1932496568454183892,23182,Central Ave & Altgeld St,41.9258119,-87.7663685,15
a3aa59bb-a135-11e9-9cda-0a87ae2ba916,TA1309000029,Leavitt St & Armitage Ave,41.917805,-87.682437,11
a3a6e866-a135-11e9-9cda-0a87ae2ba916,15530,Rush St & Superior St,41.89576474564,-87.6259080327,23
a3b10f66-a135-11e9-9cda-0a87ae2ba916,16903,Cicero Ave & Lake St,41.886841,-87.745261,11
a3aa10ca-a135-11e9-9cda-0a87ae2ba916,13108,Broadway & Argyle St,41.97423,-87.6597735,19
a3b25656-a135-11e9-9cda-0a87ae2ba916,569,Woodlawn Ave & 75th St,41.75916,-87.595751,11
1871990322214447924,21357,Lamon Ave & Armitage Ave,41.91676,-87.749458,15
a3ad1e12-a135-11e9-9cda-0a87ae2ba916,15445,Wentworth Ave & 33rd St,41.83452988563,-87.6318229814,15
a3b35885-a135-11e9-9cda-0a87ae2ba916,16010,Keystone Ave & Fullerton Ave,41.92459,-87.72785,11
a3a58ee0-a135-11e9-9cda-0a87ae2ba916,13068,Western Ave & Winnebago Ave,41.91552,-87.687022,15
a3b11993-a135-11e9-9cda-0a87ae2ba916,16905,Central Ave & Lake St,41.887664,-87.765469,11
a3ad2843-a135-11e9-9cda-0a87ae2ba916,KA1503000004,Lake Park Ave & 35th St,41.83127423549,-87.6087991946,19
a3b0bd42-a135-11e9-9cda-0a87ae2ba916,15655,Albany Ave & Bloomingdale Ave,41.91402671273,-87.705126462,15
a3aca268-a135-11e9-9cda-0a87ae2ba916,KA1504000113,Sacramento Blvd & Franklin Blvd,41.89046879243862,-87.70260751247406,11
2057559901799078642,24499,Edgebrook Metra,41.99751,-87.76539,16
a3a61a0b-a135-11e9-9cda-0a87ae2ba916,13191,Sedgwick St & Webster Ave,41.922167,-87.638888,15
a3b0f0b6-a135-11e9-9cda-0a87ae2ba916,523,Eastlake Ter & Howard St,42.01920250193227,-87.66430288553238,15
a3b3686c-a135-11e9-9cda-0a87ae2ba916,17660,California Ave & Cortez St,41.900363,-87.696704,15
a3b20e8a-a135-11e9-9cda-0a87ae2ba916,16940,Ashland Ave & 50th St,41.803023,-87.664699,11
1934290131858180982,21382,Kedzie Ave & 48th Pl,41.804758123768394,-87.70421936879356,15
a3b49122-a135-11e9-9cda-0a87ae2ba916,660,Sheridan Rd & Columbia Ave,42.004583,-87.661406,15
a3b45e26-a135-11e9-9cda-0a87ae2ba916,650,Eggleston Ave & 69th St,41.768898,-87.635876,11
a3a6e359-a135-11e9-9cda-0a87ae2ba916,13257,Campbell Ave & North Ave,41.910535,-87.689556,15
b43a9764-2b1d-4fa0-a13f-7e05eddc7fcd,20205,Western Ave & 111th St,41.691211034981045,-87.68129736185074,23
a3ab812d-a135-11e9-9cda-0a87ae2ba916,13431,Adler Planetarium,41.866095,-87.607267,39
1859717449875884116,23143,Kedzie Ave & 66th Pl,41.772584,-87.703007,15
a3a49288-a135-11e9-9cda-0a87ae2ba916,TA1305000002,Wabash Ave & Roosevelt Rd,41.867227,-87.625961,23
a3add889-a135-11e9-9cda-0a87ae2ba916,15687,Central Park Ave & 24th St,41.8481,-87.715068,11
a3a4f993-a135-11e9-9cda-0a87ae2ba916,13289,Eckhart Park,41.89637337,-87.66098386,19
1863873159929715228,23120,Damen Ave & 81st St,41.746534,-87.673055,15
a3ad8587-a135-11e9-9cda-0a87ae2ba916,KA1503000074,Griffin Museum of Science and Industry,41.79172820953,-87.583945009,27
1989627762882635936,24263,Sacramento Ave & 51st St,41.80068,-87.69895,16
a3a7dc8c-a135-11e9-9cda-0a87ae2ba916,13016,St. Clair St & Erie St,41.89434513742426,-87.62279838323593,19
a3ad5c90-a135-11e9-9cda-0a87ae2ba916,KA1503000069,Dorchester Ave & 49th St,41.805772,-87.592464,15
a3a4ea00-a135-11e9-9cda-0a87ae2ba916,TA1306000010,Daley Center Plaza,41.884241,-87.629634,39
a3a57a52-a135-11e9-9cda-0a87ae2ba916,13053,Green St & Washington Blvd,41.88318130597391,-87.64872461557388,11
1958859209051740602,24212,California Ave & Madison St,41.88098,-87.69598,15
a3b0eb93-a135-11e9-9cda-0a87ae2ba916,16806,Bosworth Ave & Howard St,42.019537,-87.669563,11
a3a64639-a135-11e9-9cda-0a87ae2ba916,TA1307000064,Lincoln Ave & Diversey Pkwy,41.932225,-87.658617,15
a3ac7978-a135-11e9-9cda-0a87ae2ba916,KA1503000040,Loomis St & Archer Ave,41.84163253965,-87.6574349533,11
a3b00055-a135-11e9-9cda-0a87ae2ba916,15643,Kosciuszko Park,41.93058537138,-87.7237773635,15
a3b22815-a135-11e9-9cda-0a87ae2ba916,560,Marshfield Ave & 59th St,41.786833,-87.666215,11
a3ab8bee-a135-11e9-9cda-0a87ae2ba916,TA1309000059,Racine Ave & Wrightwood Ave,41.928887,-87.658971,15
1958860355622110046,21323,Merrimac Park,41.95261,-87.78535,15
1970390432459950744,24332,Lavergne Ave & Diversey Ave,41.93128,-87.75141,15
a3b453f2-a135-11e9-9cda-0a87ae2ba916,18025,Carpenter St & 63rd St,41.77987,-87.650919,7
1966306862968688728,24352,Vincennes Ave & 79th St,41.7506,-87.63409,15
a3b2810e-a135-11e9-9cda-0a87ae2ba916,577,Stony Island Ave & South Chicago Ave,41.751173,-87.585337,11
a3a5f0b8-a135-11e9-9cda-0a87ae2ba916,13158,Peoria St & Jackson Blvd,41.8776415962753,-87.64961779117584,19
61695579-2f75-4090-a071-c76079b5fb5d,651,Michigan Ave & 71st St,41.765286,-87.621748,7
a3a44ec7-a135-11e9-9cda-0a87ae2ba916,TA1306000011,Wells St & Walton St,41.89993001,-87.63443007,19
a3b38728-a135-11e9-9cda-0a87ae2ba916,18067,Walsh Park,41.91461,-87.667968,23
1871991855517771832,23131,Western Ave & 79th St,41.750843,-87.682701,15
a3b241df-a135-11e9-9cda-0a87ae2ba916,16950,Ashland Ave & 66th St,41.774074,-87.663815,7
a065d29d-a081-47f4-8d0f-9a572f6085fe,20243,Michigan Ave & 114th St,41.68701479467118,-87.62105226516724,15
a3a77c8d-a135-11e9-9cda-0a87ae2ba916,13011,Canal St & Adams St,41.879255,-87.639904,47
1969204473221170122,24371,Lavergne Ave & Lawrence Ave,41.96775,-87.75259,15
a3a8711c-a135-11e9-9cda-0a87ae2ba916,TA1307000130,Morgan St & Polk St,41.871737,-87.65103,19
a3a4c618-a135-11e9-9cda-0a87ae2ba916,WL-011,Jefferson St & Monroe St,41.880329633634624,-87.64274597167967,19
c3f1be96-07c2-4c65-8a1d-f2203de88495,20233,Halsted St & 78th St,41.75248701249013,-87.6439021574879,15
a3b300d3-a135-11e9-9cda-0a87ae2ba916,E007,Central St & Girard Ave,42.064313,-87.686152,15
a3adbedf-a135-11e9-9cda-0a87ae2ba916,15682,Kedzie Ave & Roosevelt Rd,41.86649278172,-87.7064961757,11
a3a42a93-a135-11e9-9cda-0a87ae2ba916,KA1503000015,Wabash Ave & Adams St,41.87947235235,-87.6256886059,23
a77136ee-060b-433b-88d0-ec74af1ef7ad,20127,Halsted St & 111th St,41.69226255589166,-87.64261186122894,15
1936582264492460636,21317,Long Ave & Belmont Ave,41.93833,-87.76166,15
a3b30b06-a135-11e9-9cda-0a87ae2ba916,604,Sheridan Rd & Noyes St (NU),42.058239,-87.677432,15
a3b26acf-a135-11e9-9cda-0a87ae2ba916,573,State St & 79th St,41.750794,-87.624424,11
a3ac2671-a135-11e9-9cda-0a87ae2ba916,TA1309000061,Halsted St & Wrightwood Ave,41.929143,-87.649077,15
2080537224276504924,25498,Le Mai Ave & Devon Ave,41.99722,-87.75687,15
1984470891045347604,24279,Lawndale Ave & 59th St,41.78638,-87.7157,16
1989976253005812134,24412,Stewart Ave & 123rd St,41.6706,-87.63244,16
a3a3eb9a-a135-11e9-9cda-0a87ae2ba916,TA1306000008,Larrabee St & North Ave,41.91021,-87.6435,19
a3a45e3b-a135-11e9-9cda-0a87ae2ba916,TA1305000006,Dearborn St & Monroe St,41.881319815,-87.6295209193,39
1929121887488481484,23166,Major Ave & Addison St,41.94602,-87.7717,11
a3a6f7a5-a135-11e9-9cda-0a87ae2ba916,TA1307000111,Franklin St & Lake St,41.885837,-87.6355,35
1926982189560422428,23112,St Louis Ave & Foster Ave,41.9759837,-87.7159844,15
a3a434ce-a135-11e9-9cda-0a87ae2ba916,SL-008,Federal St & Polk St,41.87207763285,-87.6295437729,19
a3b42a3e-a135-11e9-9cda-0a87ae2ba916,18016,Bernard St & Elston Ave,41.949923,-87.713949,11
1861613253877461614,23138,St. Louis & 71st St,41.764354,-87.710121,15
a3a88f84-a135-11e9-9cda-0a87ae2ba916,TA1308000009,Shore Dr & 55th St,41.795212,-87.580715,19
a3a4f46b-a135-11e9-9cda-0a87ae2ba916,13042,Michigan Ave & Oak St,41.90096039,-87.62377664,23
a3a7af11-a135-11e9-9cda-0a87ae2ba916,13099,Halsted St & 18th St,41.85750568031716,-87.64599144458771,15
a3aa4f80-a135-11e9-9cda-0a87ae2ba916,TA1309000030,Southport Ave & Clybourn Ave,41.9215759,-87.6664335,15
a3b0d6ec-a135-11e9-9cda-0a87ae2ba916,517,Clark St & Jarvis Ave,42.015963,-87.675005,11
1982154088199745678,24322,Overhill Ave & Belmont Ave,41.93799,-87.81915,16
a3b0d1d5-a135-11e9-9cda-0a87ae2ba916,515,Paulina St & Howard St,42.019159,-87.673573,19
1926946441362045298,23167,Laramie Ave & Addison St,41.9456842,-87.7569344,15
a3a46896-a135-11e9-9cda-0a87ae2ba916,TA1305000030,Wells St & Randolph St,41.884295,-87.633963,27
1850867138125484782,22002,Woodlawn Ave & 58th St,41.789381,-87.596479,11
a3a771c2-a135-11e9-9cda-0a87ae2ba916,TA1307000113,Southport Ave & Wrightwood Ave,41.928773,-87.663913,16
625e37ea-24ea-4f13-9a54-6322466ec521,20116,Dauphin Ave & 87th St,41.73648,-87.601252,15
a3a866a5-a135-11e9-9cda-0a87ae2ba916,TA1307000140,Western Ave & Leland Ave,41.9657412,-87.6892286,19
a3ac4548-a135-11e9-9cda-0a87ae2ba916,KA1503000029,South Shore Dr & 67th St,41.773643,-87.567514,15
a3a9acc5-a135-11e9-9cda-0a87ae2ba916,13258,California Ave & North Ave,41.910044,-87.697167,11
a3a8224f-a135-11e9-9cda-0a87ae2ba916,13192,Halsted St & Dickens Ave,41.919936,-87.64883,20
1962566135789175644,21325,Harlem Ave & Grace St,41.94894,-87.80683,15
1943240055911940522,24132,Damen Ave & 77th St,41.75420305676257,-87.67322449999999,15
a3a88a6d-a135-11e9-9cda-0a87ae2ba916,13249,Ashland Ave & Belle Plaine Ave,41.956057,-87.668835,11
a3acacbc-a135-11e9-9cda-0a87ae2ba916,KA1504000106,Kedzie Ave & Lake St,41.88460328501,-87.7063037436,15
a3a5d8db-a135-11e9-9cda-0a87ae2ba916,13136,Damen Ave & Division St,41.903266,-87.678435,19
87d2a090-22cd-471b-b622-fef3923999dd,20102,Loomis St & 89th St,41.73237975329554,-87.65806943178177,15
a3a4591a-a135-11e9-9cda-0a87ae2ba916,TA1306000009,Larrabee St & Kingsbury St,41.897764,-87.642884,43
a3b4aa91-a135-11e9-9cda-0a87ae2ba916,665,South Chicago Ave & Elliot Ave,41.747363,-87.580046,7
a3b24c1f-a135-11e9-9cda-0a87ae2ba916,567,May St & 69th St,41.768938,-87.652934,11
a3b4a579-a135-11e9-9cda-0a87ae2ba916,KA17018068,Leavitt St & Belmont Ave,41.939354,-87.683282,15
98fe78dc-4efa-4b39-a47c-0d94abcdb221,20223,Ewing Ave & Burnham Greenway,41.70999,-87.5355,11
9e1fbaaa-e872-4505-ada6-5080e62bef77,LP-,Lincoln Park Conservatory,41.92393131136619,-87.63582453131676,31
a3a9e44a-a135-11e9-9cda-0a87ae2ba916,TA1309000007,Franklin St & Monroe St,41.880317,-87.635185,31
4b4b0d88-80e0-4ef9-a8d1-cdd6a16722f9,20226,Oglesby Ave & 100th St,41.713397484422444,-87.56584167480469,15
a3a974e1-a135-11e9-9cda-0a87ae2ba916,TA1308000029,Stetson Ave & South Water St,41.886835,-87.62232,19
1978529864027224986,24364,Narragansett Ave & Montrose Ave,41.959978,-87.786928,16
bc4d498d-c272-4474-beca-10e5268e7253,20118,Eggleston Ave & 92nd St,41.727575659299575,-87.63482809066771,15
a3b2956a-a135-11e9-9cda-0a87ae2ba916,TA1309000051,Commercial Ave & 83rd St,41.744615,-87.551208,11
a3a4daa1-a135-11e9-9cda-0a87ae2ba916,TA1305000032,Clinton St & Madison St,41.882751965685614,-87.64119029045105,27
1931391724317609988,24205,Lamon Ave & Chicago Ave,41.8950179,-87.7484986,15
a3b1cf80-a135-11e9-9cda-0a87ae2ba916,543,Laramie Ave & Gladys Ave,41.875806,-87.755285,11
1945088454548058244,21326,Harlem Ave & Irving Park Rd,41.95326,-87.80714,15
a3a85eda-a135-11e9-9cda-0a87ae2ba916,TA1307000144,Wolcott (Ravenswood) Ave & Montrose Ave,41.961406,-87.676169,15
a3aa0699-a135-11e9-9cda-0a87ae2ba916,13074,Broadway & Wilson Ave,41.965221,-87.658139,23
a3acef62-a135-11e9-9cda-0a87ae2ba916,SL-009,Clark St & 9th St (AMLI),41.870816,-87.631246,15
1867616044298100822,23191,Springfield Ave & North Ave,41.910158,-87.723831,15
2036783513617573970,24472,Elston Ave & Carmen Ave,41.97354,-87.74955,16
a3b424f6-a135-11e9-9cda-0a87ae2ba916,639,Lakefront Trail & Wilson Ave,41.9668559,-87.6430926,15
a3b42f5f-a135-11e9-9cda-0a87ae2ba916,18017,Central Park Ave & Bloomingdale Ave,41.914166,-87.716755,11
a3ae82e0-a135-11e9-9cda-0a87ae2ba916,RP-001,Warren Park West,42.001785,-87.688829,11
a3a6ce53-a135-11e9-9cda-0a87ae2ba916,TA1307000136,Clark St & Wellington Ave,41.9364968219,-87.6475386582,15
a3ac9834-a135-11e9-9cda-0a87ae2ba916,KA1504000114,Kedzie Ave & Chicago Ave,41.89546530305,-87.7061278837,11
a3add365-a135-11e9-9cda-0a87ae2ba916,15686,Kedzie Ave & 21st St,41.85353363213,-87.7050730318,11
2047210456672276856,25001,Archer & Wentworth,41.8546868,-87.6308531,11
2f5957e4-e83a-4d5a-b073-ec9422989315,20225,Commercial Ave & 100th St,41.71331739547703,-87.55109757184982,15
a3af9064-a135-11e9-9cda-0a87ae2ba916,KA1504000127,Manor Ave & Leland Ave,41.965875,-87.700825,11
a3a55b3e-a135-11e9-9cda-0a87ae2ba916,TA1307000061,State St & Pearson St,41.897448,-87.628722,27
a3a86c05-a135-11e9-9cda-0a87ae2ba916,13063,Sheridan Rd & Irving Park Rd,41.954245,-87.654406,27
a3b143aa-a135-11e9-9cda-0a87ae2ba916,16913,Cicero Ave & Quincy St,41.877613,-87.745405,11
a3a7e19b-a135-11e9-9cda-0a87ae2ba916,TA1307000151,Wells St & Hubbard St,41.889906,-87.634266,31
7dc58bb9-24de-4544-9a12-c3975139370f,20114,Doty Ave & 111th St,41.69501044938143,-87.59871482849121,15
ce334dea-c5ba-45ca-a52d-39dc161683b0,20211,Eberhart Ave & 131st St,41.658413151101065,-87.61071089698817,15
a3ac2b9c-a135-11e9-9cda-0a87ae2ba916,13247,Ashland Ave & Chicago Ave,41.89595435734305,-87.6677280664444,15
a3aa2abb-a135-11e9-9cda-0a87ae2ba916,13137,Broadway & Barry Ave,41.93758231600629,-87.6440978050232,19
1936560950769470316,21329,Central Park Ave & Douglas Blvd,41.86235,-87.71587,15
a3aad940-a135-11e9-9cda-0a87ae2ba916,13224,Ashland Ave & Blackhawk St,41.907066,-87.667252,15
a3a3d1b8-a135-11e9-9cda-0a87ae2ba916,13160,May St & Taylor St,41.869375,-87.65544,16
a3b486f2-a135-11e9-9cda-0a87ae2ba916,658,Leavitt St & Division St,41.902997,-87.683825,15
a3a7a4fc-a135-11e9-9cda-0a87ae2ba916,TA1308000007,MLK Jr Dr & 47th St,41.809851,-87.616279,11
1967731401884924158,21421,Albany Ave & Douglas Blvd,41.8631643,-87.7030815,15
2078379617704292706,T13243,Wabansia & Milwaukee,41.913754,-87.6826658,11
1936566487749193740,24207,Harding Ave & Chicago Ave,41.895313,-87.724738,15
1961473975097987236,21324,Meade Ave & Addison St,41.94595,-87.77888,15
a3aa9c65-a135-11e9-9cda-0a87ae2ba916,TA1309000010,Wabash Ave & 9th St,41.870769,-87.625734,19
1932128180709716638,21301,Monticello Ave & Chicago Ave,41.89581,-87.71763,11
a3a94bc8-a135-11e9-9cda-0a87ae2ba916,13323,Broadway & Sheridan Rd,41.952833,-87.649993,15
a3b43eb7-a135-11e9-9cda-0a87ae2ba916,644,Western Ave & Fillmore St,41.868563,-87.686234,11
a3ad711d-a135-11e9-9cda-0a87ae2ba916,KA1504000076,Ellis Ave & 55th St,41.79430062054,-87.6014497734,19
a3a593fc-a135-11e9-9cda-0a87ae2ba916,TA1307000134,Wilton Ave & Belmont Ave,41.940231918108594,-87.65294373035431,27
a3b372b1-a135-11e9-9cda-0a87ae2ba916,624,Dearborn St & Van Buren St,41.876268,-87.629155,15
a3b4afb6-a135-11e9-9cda-0a87ae2ba916,18069,Cherry Ave & Blackhawk St,41.907221,-87.655618,15
a3a39d55-a135-11e9-9cda-0a87ae2ba916,KA1503000002,South Shore Dr & 71st St,41.7664094567,-87.5656875719,15
a3a56075-a135-11e9-9cda-0a87ae2ba916,15539,Desplaines St & Jackson Blvd,41.87811890091227,-87.64394760131836,27
a3aa7db3-a135-11e9-9cda-0a87ae2ba916,TA1309000012,Damen Ave & Sunnyside Ave,41.96325,-87.679258,19
a3b0e657-a135-11e9-9cda-0a87ae2ba916,520,Greenview Ave & Jarvis Ave,42.015962,-87.66857,19
6849c4e2-cffa-432b-8d83-5c0524594b4f,20239,Marquette Ave & 89th St,41.733668790714724,-87.55834221839905,15
a3afe6ed-a135-11e9-9cda-0a87ae2ba916,KA1504000167,Kedzie Ave & Bryn Mawr Ave,41.98222975911517,-87.70888656377792,15
a3a37378-a135-11e9-9cda-0a87ae2ba916,15544,Shedd Aquarium,41.86722595682,-87.6153553902,55
1869036027793202092,21356,Lavergne Ave & Fullerton Ave,41.924034,-87.751191,15
a3b37ce0-a135-11e9-9cda-0a87ae2ba916,KA1706005007,Delano Ct & Roosevelt Rd,41.867491,-87.63219,19
a3acbc0b-a135-11e9-9cda-0a87ae2ba916,15668,Western Ave & Congress Pkwy,41.87474885079,-87.6864452757,19
1932130426977611818,24203,Harding Ave & Division St,41.9023453,-87.7250744,15
a3af4b26-a135-11e9-9cda-0a87ae2ba916,KA1504000149,Damen Ave & Foster Ave,41.9758109755749,-87.67950989857908,15
a3af9f99-a135-11e9-9cda-0a87ae2ba916,15621,Albany Ave & Montrose Ave,41.961041,-87.705866,11
a3a4bbba-a135-11e9-9cda-0a87ae2ba916,TA1306000015,Sangamon St & Lake St,41.88577925240433,-87.65102460980414,23
a3a405a1-a135-11e9-9cda-0a87ae2ba916,TA1306000025,Racine Ave & Congress Pkwy,41.87464,-87.65703,19
a3a503e5-a135-11e9-9cda-0a87ae2ba916,13155,Racine Ave & Randolph St,41.884081224846845,-87.65692072930314,19
1945195574597886460,21346,Kedzie Ave & 57th St,41.78983,-87.7031,15
a3b128de-a135-11e9-9cda-0a87ae2ba916,534,Karlov Ave & Madison St,41.88085,-87.727907,11
a3a7b936-a135-11e9-9cda-0a87ae2ba916,TA1307000160,Prairie Ave & Garfield Blvd,41.794853,-87.618691,11
a3aa692e-a135-11e9-9cda-0a87ae2ba916,13379,Clarendon Ave & Gordon Ter,41.95786652415174,-87.64950513839722,15
a3a6d371-a135-11e9-9cda-0a87ae2ba916,TA1307000041,DuSable Lake Shore Dr & Wellington Ave,41.9366884494997,-87.63682901859283,15
a3b38c3f-a135-11e9-9cda-0a87ae2ba916,KA1706005015,Kildare Ave & Montrose Ave,41.96108,-87.73569,15
1861997616150114834,21361,Kenosha Ave & Wellington Ave,41.934457,-87.733795,15
1962563227519515280,24150,North Boundary Park,42.01303,-87.70891,15
1932113567217736592,24196,Mango Ave & North Ave,41.90958,-87.7691175,15
bbf9b599-1873-4133-b670-a0ef9e5c429c,20234,Ashland Ave & 78th St,41.75220484941116,-87.66369938850403,15
1861594737501366386,23137,Springfield Ave & 71st St,41.764484,-87.720028,15
a3a78bc0-a135-11e9-9cda-0a87ae2ba916,13263,Columbus Dr & Randolph St,41.884728,-87.619521,55
a3af6c2f-a135-11e9-9cda-0a87ae2ba916,KA1504000161,St. Louis Ave & Balmoral Ave,41.98039423475,-87.7161149615,15
a3b2659d-a135-11e9-9cda-0a87ae2ba916,572,State St & 76th St,41.756971,-87.624621,11
a3a513e9-a135-11e9-9cda-0a87ae2ba916,WL-012,Clinton St & Washington Blvd,41.88338,-87.64117,31
a3b2b419-a135-11e9-9cda-0a87ae2ba916,587,Wabash Ave & 83rd St,41.743359762253235,-87.62284398078917,11
a3a5e353-a135-11e9-9cda-0a87ae2ba916,TA1308000026,Wentworth Ave & 24th St,41.85008369347577,-87.6321405172348,15
a3acd078-a135-11e9-9cda-0a87ae2ba916,KA1503000011,Halsted St & 56th St,41.79292964599,-87.6449900565,11
3d1da4c7-23c9-4731-81f5-91db08f6c97f,20228,Constance Ave & 95th St,41.72229074095262,-87.57896840572357,15
a3a4cb42-a135-11e9-9cda-0a87ae2ba916,13265,Kingsbury St & Erie St,41.8939139,-87.6417358,23
a3a3c174-a135-11e9-9cda-0a87ae2ba916,13139,Throop St & Taylor St,41.868968,-87.659141,15
a3afc858-a135-11e9-9cda-0a87ae2ba916,KA1504000141,Pulaski Rd & Eddy St,41.946264,-87.731023,11
a3ac4a7c-a135-11e9-9cda-0a87ae2ba916,KA1503000045,Stony Island Ave & 71st St,41.7664929373,-87.5864608775,11
1775509322900183222,23001,Elizabeth St & Randolph St,41.884336,-87.658902,11
a3b0f5c9-a135-11e9-9cda-0a87ae2ba916,16921,Austin Blvd & Chicago Ave,41.894887,-87.774704,7
a3a5ce97-a135-11e9-9cda-0a87ae2ba916,13132,Damen Ave & Chicago Ave,41.8956873705344,-87.67713508286369,20
1934288914372987240,24213,Kedzie Ave & Jackson Blvd,41.877161,-87.706134,15
6997d1fb-9887-4c15-b5db-524d45a2f101,20245,Ashland Ave & 74th St,41.75923602425868,-87.66347408294678,15
a3b1db23-a135-11e9-9cda-0a87ae2ba916,545,Kostner Ave & Adams St,41.877917,-87.735737,11
1861589903150238332,23140,California Ave & 71st St,41.764748,-87.693121,15
a3b41f78-a135-11e9-9cda-0a87ae2ba916,638,Clinton St & Jackson Blvd,41.878316611830684,-87.64098107814789,31
87c01e57-8a00-430d-9eb3-2abe51e535dd,20109,Vernon Ave & 107th St,41.70012137923888,-87.61225998401642,15
1928795714838393816,21371,Kildare Ave & Chicago Ave,41.8954357,-87.7334818,15
a3ad9ad9-a135-11e9-9cda-0a87ae2ba916,KA1503000046,Dorchester Ave & 63rd St,41.7804056457,-87.5914159893,11
a3af1cec-a135-11e9-9cda-0a87ae2ba916,KA1504000130,Maplewood Ave & Peterson Ave,41.99023602867,-87.6933696402,11
1867227665093179888,23106,Kenneth Ave & Lawrence Ave,41.967943,-87.739983,15
a3a9da3b-a135-11e9-9cda-0a87ae2ba916,13432,Wood St & Hubbard St,41.889715,-87.671966,19
a3a7c341-a135-11e9-9cda-0a87ae2ba916,TA1308000013,Halsted St & Archer Ave,41.847203,-87.646795,15
a3a43f48-a135-11e9-9cda-0a87ae2ba916,13001,Michigan Ave & Washington St,41.8839840647265,-87.6246839761734,43
1958859802548216454,24255,Komensky Ave & 47th St,41.80769,-87.72472,15
1932441844638063332,21332,Harding Ave & 26th St,41.844218,-87.723347,15
a3a9bbf0-a135-11e9-9cda-0a87ae2ba916,TA1308000043,Halsted St & 35th St,41.830661,-87.647172,15
a3a781a6-a135-11e9-9cda-0a87ae2ba916,13213,State St & 29th St,41.841707,-87.626938,11
ad9f8858-dc27-43ca-8fdc-78044b22f1fc,20107,Walden Pkwy & 100th St,41.71216410359803,-87.66773343086243,15
a3a53843-a135-11e9-9cda-0a87ae2ba916,13006,LaSalle St & Washington St,41.882664,-87.63253,15
a3ada002-a135-11e9-9cda-0a87ae2ba916,KA1503000031,Cottage Grove Ave & 67th St,41.77372095205,-87.60563486,11
1968516035938026380,24375,Wabash Ave & 59th St,41.785446,-87.623726,15
1942118282074374350,21351,Wellington Ave & Mulligan Ave,41.93473,-87.78436,15
